鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東四路361~390號,17.8,住,,,1090103,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030212,203.79,3,2,2,有,有,17000000,83419,坡道平面,30.51,0,,RPTOMLOKKHPFFAE28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街1~30號,28.99,住,,,1081231,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990429,225.62,4,2,2,有,有,14800000,65597,坡道平面,26.31,0,,RPUNMLOKKHPFFAE28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路841~870號,18.07,商,,,1090103,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951205,210.66,4,2,2,有,有,15550000,73816,坡道平面,20.93,0,,RPUNMLNKKHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠三路421~450號,12.43,商,,,1081218,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950823,126.97,3,2,2,有,有,8950000,70489,坡道機械,6.44,0,,RPPOMLPLKHPFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路1771~1800號,23.3,商,,,1081223,土地1建物1車位2,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,366.57,4,2,3,有,有,30500000,83204,坡道平面,35.96,0,,RPVNMLRLKHPFFAE78CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南二路1~30號,30.81,住,,,1081222,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010809,308.97,4,2,2,有,有,24080000,77936,坡道平面,17.06,0,有裝潢,RPOOMLRLKHPFFAE18CA
鼓山區,房地(土地+建物),高雄市鼓山區美術東四路301~330號,8.73,商,,,1081111,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950825,87.63,2,2,1,有,有,5000000,57058,,0.0,0,,RPSOMLRLKHPFFAE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區富農路151~180號,16.08,商,,,1090102,土地1建物1車位2,十四層,三十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011011,280.39,3,2,2,有,有,20600000,73469,坡道平面,26.34,0,,RPSNMLPJLHPFFAE18CA
左營區,房地(土地+建物)+車位,高雄市左營區重忠路1~30號,12.03,商,,,1090102,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940225,140.74,3,2,2,有,有,7650000,54356,坡道平面,16.31,0,含裝潢,RPPQMLLKKHPFFEE18CA
左營區,房地(土地+建物)+車位,高雄市左營區明華一路121~150號,7.05,商,,,1090106,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808,92.94,2,2,1,有,有,6660000,71659,坡道機械,0.0,0,,RPQQMLLKKHPFFEE28CA
楠梓區,房地(土地+建物),高雄市楠梓區惠民里青埔街50巷66弄1~30號,16.93,住,,,1090117,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800511,156.82,4,1,3,有,有,4750000,30290,,0.0,0,,RPSOMLKKKHPFFEE18CA
左營區,房地(土地+建物)+車位,高雄市左營區新莊一路121~150號,13.19,住,,,1081222,土地1建物1車位1,十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830811,176.64,3,2,2,有,有,8300000,46988,坡道平面,0.0,0,,RPWNMLRKKHPFFEE56CA
左營區,房地(土地+建物),高雄市左營區翠峰路1~30號,22.51,住,,,1090113,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841013,134.47,3,2,2,有,有,4500000,33465,,0.0,0,,RPVOMLRLKHPFFEE66CA
左營區,房地(土地+建物)+車位,高雄市左營區重光路61~90號,16.15,住,,,1090102,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870403,177.47,4,2,2,有,有,8380000,47219,坡道平面,0.0,0,,RPOPMLKLKHPFFEE97CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區惠民路233巷1~30號,10.58,住,,,1090108,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,88.44,2,2,1,有,有,4050000,45794,升降機械,7.12,0,,RPWNMLLJLHPFFEE58CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區竹南里管仲南路331~360號,14.12,商,,,1090113,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0960126,178.55,3,2,2,有,有,10500000,58807,坡道機械,0.0,0,,RPPNMLOJKHPFFCE18CD
左營區,房地(土地+建物),高雄市左營區重上街31~60號,7.72,商,,,1090115,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940202,83.25,2,1,1,有,有,4500000,54054,,0.0,0,,RPUPMLQLKHPFFEE66DA
楠梓區,房地(土地+建物),高雄市楠梓區土庫三路251巷1~30號,14.61,住,,,1081228,土地2建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010817,129.5,3,2,2,有,有,5500000,42471,,0.0,0,,RPPNMLPJKHPFFEE48CD
岡山區,房地(土地+建物)+車位,高雄市岡山區公園西路三段151~180號,17.01,住,,,1090121,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850220,143.49,4,1,2,有,有,7508567,52328,坡道機械,0.0,0,受債權債務影響或債務抵償之交易。;,RPUNMLNKKHPFFFE68CA
大社區,房地(土地+建物),高雄市大社區大社路31~60號,15.39,商,,,1081230,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821026,133.77,4,2,2,有,無,3500000,26164,,0.0,0,,RPPNMLNKKHPFFIE48CA
左營區,房地(土地+建物)+車位,高雄市左營區文慈路289巷1~30號,11.8,住,,,1090115,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840511,126.86,3,2,2,有,有,5480000,43197,坡道平面,0.0,0,,RPOOMLOLKHPFFEE28CA
左營區,房地(土地+建物),高雄市左營區緯六路241~270號,33.41,住,,,1081216,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991216,173.82,3,2,2,有,無,5980000,34403,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPLKHPFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德賢路555巷1~30號,5.97,住,,,1090103,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851028,83.28,2,2,1,有,有,3200000,38425,升降機械,0.0,0,,RPXPMLRLKHPFFEE96CA
左營區,房地(土地+建物)+車位,高雄市左營區重立路1~30號,20.21,住,,,1081204,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0920724,132.55,3,2,2,有,有,8000000,60355,坡道平面,22.33,0,親友間買賣,RPWOMLTKKHPFFEE86CA
左營區,建物,高雄市左營區富民路421~450號,0.0,,,,1081231,土地0建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0870921,135.32999999999998,3,2,2,有,有,5000000,36947,,0.0,0,,RPSPMLRKKHPFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區自由二路151~180號,11.24,住,,,1090110,土地1建物2車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,128.72,3,2,2,有,有,5700000,44282,坡道平面,0.0,0,,RPUNMLOKKHPFFEE68CA
左營區,房地(土地+建物),高雄市左營區果峰街3巷1~30號,19.34,住,,,1081227,土地1建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741129,105.19,3,2,2,有,有,2750000,26143,,0.0,0,,RPWNMLOKKHPFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區壽豐路391~420號,21.68,商,,,1090112,土地2建物1車位0,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,163.32000000000002,4,3,3,有,有,5300000,32452,,0.0,0,,RPTNMLPKKHPFFEE68CA
左營區,房地(土地+建物),高雄市左營區民族一路901巷26弄1~30號,9.72,住,,,1090110,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850712,107.69000000000001,3,2,2,有,有,4500000,41787,,0.0,0,,RPVNMLPKKHPFFEE88CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎信街31~60號,13.56,住,,,1090105,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,114.36,4,1,2,有,有,5080000,44421,坡道機械,0.0,0,,RPPOMLLKKHPFFDE87CA
三民區,房地(土地+建物)+車位,高雄市三民區天祥一路1~30號,18.71,住,,,1090112,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030312,139.64000000000001,3,2,2,有,有,8450000,60513,坡道平面,0.0,0,,RPSPMLLKKHPFFDE28CA
三民區,房地(土地+建物),高雄市三民區鼎安路1~30號,37.0,住,,,1081220,土地1建物1車位0,十二層，十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811228,234.73,7,2,4,有,有,6680000,28458,,0.0,0,,RPPOMLPKKHPFFDE28CA
三民區,房地(土地+建物)+車位,高雄市三民區建工路781~810號,31.42,住,,,1090113,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960131,202.89999999999998,4,2,2,有,有,9300000,45835,坡道平面,0.0,0,,RPSOMLRKKHPFFDE78CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1007巷1~30號,24.82,住,,,1090105,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910619,146.71,3,2,2,有,有,7500000,51121,,0.0,0,,RPRNMLSKKHPFFCE58CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區鄭和南路421~450號,16.94,商,,,1081206,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950317,215.5,4,2,2,有,有,12380000,57448,坡道平面,13.59,0,,RPSNMLLKKHPFFCE97CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路181~210號,4.29,商,,,1081225,土地1建物1車位0,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831001,72.4,2,1,1,有,有,3350000,46271,,0.0,0,,RPWOMLLKKHPFFCE48CA
苓雅區,房地(土地+建物),高雄市苓雅區仁義街1~30號,8.46,商,,,1090130,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930303,83.0,2,2,1,有,有,6080000,73253,,0.0,0,,RPXOMLLKKHPFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區仁德街1~30號,14.07,商,,,1090110,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910717,183.08,3,2,2,有,有,6000000,32773,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLNKKHPFFBE48CA
新興區,房地(土地+建物)+車位,高雄市新興區同心路61~90號,20.95,商,,,1081221,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,143.08,4,2,2,有,有,7100000,49623,坡道機械,0.0,0,,RPRNMLLKLHPFFBE87CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路151~180號,7.3,商,,,1090109,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940822,81.49,2,1,1,有,有,4460000,54731,,0.0,0,,RPOOMLRLKHPFFBE28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠四路241~270號,18.22,商,,,1090109,土地1建物1車位2,六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941230,224.14,4,2,2,有,有,14560000,64959,坡道機械,33.82,0,,RPQOMLRKKHPFFAE28CA
鼓山區,房地(土地+建物),高雄市鼓山區馬卡道路331~360號,11.64,商,,,1090120,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040731,126.22999999999999,3,3,2,有,有,8800000,69714,,0.0,0,,RPROMLLKKHPFFAE77CA
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段151~180號,26.63,其他,,,1081019,土地1建物1車位2,十四層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0991217,382.37,4,2,3,有,有,71000000,211858,坡道平面,70.84,5000000,含增建或未登記建物。;買賣雙方合意，本案車位總價為新台幣500萬元，其土地之占比價格為新台幣310萬元，建物之占比價格為190萬元。,RPWRMLNJKHPFFAF78CA
土城區,房地(土地+建物),新北市土城區學府路二段7巷1~30號,12.03,住,,,1081222,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830614,86.53,3,1,1,有,無,9800000,113256,,0.0,0,含增建或未登記建物。;,RPTOMLRJKHPFFAF58CA
新莊區,房地(土地+建物),新北市新莊區民安路188巷8弄1~30號,4.46,商,,,1081228,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901219,48.01,1,1,1,有,有,5300000,110394,,0.0,0,,RPRSMLNJKHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段1~30號,12.9,商,,,1081220,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,141.19,2,2,1,有,有,10000000,70827,坡道平面,39.18,0,,RPOQMLOJKHPFFBF08CA
新莊區,房地(土地+建物)+車位,新北市新莊區龍安路1~30號,13.71,住,,,1081219,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970507,154.62,3,2,2,有,有,14000000,90545,坡道平面,30.37,0,,RPPRMLOJKHPFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區新樹路601~630號,24.02,商,,,1081202,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,177.96,4,2,2,有,有,12500000,70241,坡道平面,42.83,0,,RPSTMLPJKHPFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段61~90號,18.65,住,,,1081221,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831028,135.96,3,2,2,有,有,9200000,67662,坡道平面,37.25,0,,RPUNMLQJKHPFFBF58CA
新店區,房地(土地+建物),新北市新店區建國路211~240號,9.62,住,,,1081222,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970710,85.43,2,2,1,有,有,16650000,194896,,0.0,0,含增建或未登記建物。;,RPUNMLOJKHPFFCF48CA
新店區,房地(土地+建物),新北市新店區安祥路110巷31~60號,37.7,,山坡地保育區,丙種建築用地,1081227,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850213,75.05000000000001,2,2,1,有,有,3600000,47968,,0.0,0,,RPXOMLMJLHPFFCF78CA
汐止區,房地(土地+建物),新北市汐止區水源路二段31~60號,28.62,住,,,1081230,土地1建物2車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840717,209.41,3,2,2,有,有,12600000,60169,,0.0,0,,RPPVMLKKKHPFFDF58CA
汐止區,房地(土地+建物)+車位,新北市汐止區新興路91~120號,23.08,住,,,1090110,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991109,162.84,3,2,2,有,有,15000000,92115,坡道平面,29.7,0,,RPQNMLOKKHPFFDF28CA
汐止區,房地(土地+建物)+車位,新北市汐止區建成路142巷31~60號,10.83,住,,,1081212,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,106.58,2,2,1,有,有,8300000,77876,坡道平面,35.58,0,含增建或未登記建物。;,RPSNMLOKKHPFFDF48CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖前街110巷97弄1~30號,30.4,,山坡地保育區,丙種建築用地,1081227,土地8建物1車位1,二十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,116.00999999999999,2,2,1,有,有,8900000,76718,坡道機械,24.63,0,,RPXNMLPLKHPFFDF56CA
汐止區,房地(土地+建物),新北市汐止區福德一路12巷31~60號,14.3,住,,,1090113,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850215,97.08,3,2,1,有,有,8000000,82406,,0.0,0,,RPUNMLPLKHPFFDF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段121~150號,46.0,商,,,1081214,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040312,240.17000000000002,4,2,2,有,有,13580000,63776,坡道平面,47.62,1300000,,RPXNMLNJKHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段121~150號,46.42,商,,,1081212,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040312,242.18,4,2,2,有,有,12480000,57463,坡道平面,47.62,1300000,,RPWPMLNJKHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段211~240號,24.24,住,,,1081229,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080828,161.22,2,2,2,有,有,11000000,73799,坡道平面,33.17,1550000,,RPQNMLQJKHPFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷1~30號,24.22,住,,,1090107,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020916,157.41,3,2,2,有,有,7920000,50314,坡道平面,30.43,0,,RPQNMLKKKHPFFEF97CA
淡水區,房地(土地+建物),新北市淡水區淡金路77巷1~30號,15.95,住,,,1081229,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890616,90.13,2,2,1,有,有,6750000,74892,,0.0,0,,RPUTMLMKKHPFFEF56CA
八里區,房地(土地+建物)+車位,新北市八里區商港路91~120號,21.18,住,,,1081212,土地1建物1車位2,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040306,136.85000000000002,2,2,1,有,有,8400000,65341,坡道機械,32.78,1600000,,RPWPMLRKKHPFFEF86CA
三重區,房地(土地+建物),新北市三重區溪尾街121~150號,8.3,商,,,1081219,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870717,110.9,3,2,1,有,有,10200000,91975,,0.0,0,,RPQOMLRKKHPFFGF98CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區永安南路二段331~360號,13.94,住,,,1081217,土地2建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920829,150.07999999999998,3,2,2,有,有,12000000,79957,坡道平面,36.25,0,含增建或未登記建物。;,RPQNMLPLKHPFFGF78CA
中和區,房地(土地+建物)+車位,新北市中和區中正路271~300號,9.82,住,,,1090103,土地2建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,151.35,3,2,2,有,有,14500000,95804,坡道平面,0.0,0,,RPQOMLPJKHPFFHF78CA
